# Downloaded from finance.yahoo.com
Date,Open,High,Low,Close,Volume,Adj Close
2011-07-20,422.89,422.89,422.89,422.89,000,422.89
2011-07-19,416.067,416.067,416.067,416.067,000,416.067
2011-07-18,411.284,411.284,411.284,411.284,000,411.284
2011-07-15,417.482,417.482,417.482,417.482,000,417.482
2011-07-14,414.911,414.911,414.911,414.911,000,414.911
2011-07-13,419.432,419.432,419.432,419.432,000,419.432
2011-07-12,413.663,413.663,413.663,413.663,000,413.663
2011-07-11,416.422,416.422,416.422,416.422,000,416.422
2011-07-08,421.463,421.463,421.463,421.463,000,421.463
2011-07-07,429.059,429.059,429.059,429.059,000,429.059
2011-07-06,424.592,424.592,424.592,424.592,000,424.592
2011-07-05,427.572,427.572,427.572,427.572,000,427.572
2011-07-04,427.551,427.551,427.551,427.551,000,427.551
2011-07-01,426.123,426.123,426.123,426.123,000,426.123
2011-06-30,421.335,421.335,421.335,421.335,000,421.335
2011-06-29,416.975,416.975,416.975,416.975,000,416.975
2011-06-28,406.145,406.145,406.145,406.145,000,406.145
2011-06-27,402.21,402.21,402.21,402.21,000,402.21
2011-06-24,401.545,401.545,401.545,401.545,000,401.545
2011-06-23,403.908,403.908,403.908,403.908,000,403.908
2011-06-22,414.459,414.459,414.459,414.459,000,414.459
2011-06-21,418.13,418.13,418.13,418.13,000,418.13
2011-06-20,406.775,406.775,406.775,406.775,000,406.775
2011-06-17,409.884,409.884,409.884,409.884,000,409.884
2011-06-16,408.939,408.939,408.939,408.939,000,408.939
2011-06-15,413.893,413.893,413.893,413.893,000,413.893
2011-06-14,423.555,423.555,423.555,423.555,000,423.555
2011-06-10,419.722,419.722,419.722,419.722,000,419.722
2011-06-09,425.88,425.88,425.88,425.88,000,425.88
2011-06-08,422.50,422.50,422.50,422.50,000,422.50
2011-06-07,429.68,429.68,429.68,429.68,000,429.68
2011-06-06,431.24,431.24,431.24,431.24,000,431.24
2011-06-03,432.171,432.171,432.171,432.171,000,432.171
2011-06-01,437.388,437.388,437.388,437.388,000,437.388
2011-05-31,440.911,440.911,440.911,440.911,000,440.911
2011-05-30,436.547,436.547,436.547,436.547,000,436.547
2011-05-27,434.995,434.995,434.995,434.995,000,434.995
2011-05-26,429.836,429.836,429.836,429.836,000,429.836
2011-05-25,431.732,431.732,431.732,431.732,000,431.732
2011-05-24,429.522,429.522,429.522,429.522,000,429.522
2011-05-23,427.617,427.617,427.617,427.617,000,427.617
2011-05-20,435.193,435.193,435.193,435.193,000,435.193
2011-05-19,438.095,438.095,438.095,438.095,000,438.095
2011-05-18,435.352,435.352,435.352,435.352,000,435.352
2011-05-16,436.008,436.008,436.008,436.008,000,436.008
2011-05-13,434.262,434.262,434.262,434.262,000,434.262
2011-05-12,431.605,431.605,431.605,431.605,000,431.605
2011-05-11,436.345,436.345,436.345,436.345,000,436.345
2011-05-10,436.805,436.805,436.805,436.805,000,436.805
2011-05-09,433.976,433.976,433.976,433.976,000,433.976
2011-05-06,434.265,434.265,434.265,434.265,000,434.265
2011-05-05,430.337,430.337,430.337,430.337,000,430.337
2011-05-04,429.686,429.686,429.686,429.686,000,429.686
2011-05-03,439.731,439.731,439.731,439.731,000,439.731
2011-05-02,446.681,446.681,446.681,446.681,000,446.681
2011-04-29,447.74,447.74,447.74,447.74,000,447.74
2011-04-28,444.195,444.195,444.195,444.195,000,444.195
2011-04-27,443.394,443.394,443.394,443.394,000,443.394
2011-04-26,443.673,443.673,443.673,443.673,000,443.673
2011-04-20,442.233,442.233,442.233,442.233,000,442.233
2011-04-19,433.322,433.322,433.322,433.322,000,433.322
2011-04-18,428.245,428.245,428.245,428.245,000,428.245
2011-04-15,437.921,437.921,437.921,437.921,000,437.921
2011-04-14,439.661,439.661,439.661,439.661,000,439.661
2011-04-13,446.157,446.157,446.157,446.157,000,446.157
2011-04-12,444.095,444.095,444.095,444.095,000,444.095
2011-04-11,452.873,452.873,452.873,452.873,000,452.873
2011-04-08,450.577,450.577,450.577,450.577,000,450.577
2011-04-07,450.577,450.577,450.577,450.577,000,450.577
2011-04-06,454.915,454.915,454.915,454.915,000,454.915
2011-04-05,454.559,454.559,454.559,454.559,000,454.559
2011-04-04,454.298,454.298,454.298,454.298,000,454.298
2011-04-01,451.413,451.413,451.413,451.413,000,451.413
2011-03-31,445.415,445.415,445.415,445.415,000,445.415
2011-03-30,446.339,446.339,446.339,446.339,000,446.339
2011-03-29,444.09,444.09,444.09,444.09,000,444.09
2011-03-28,444.643,444.643,444.643,444.643,000,444.643
2011-03-25,445.573,445.573,445.573,445.573,000,445.573
2011-03-24,442.602,442.602,442.602,442.602,000,442.602
2011-03-23,438.965,438.965,438.965,438.965,000,438.965
2011-03-22,437.887,437.887,437.887,437.887,000,437.887
2011-03-21,440.217,440.217,440.217,440.217,000,440.217
2011-03-18,434.551,434.551,434.551,434.551,000,434.551
2011-03-17,431.114,431.114,431.114,431.114,000,431.114
2011-03-16,421.028,421.028,421.028,421.028,000,421.028
2011-03-15,420.228,420.228,420.228,420.228,000,420.228
2011-03-14,428.099,428.099,428.099,428.099,000,428.099
2011-03-11,431.912,431.912,431.912,431.912,000,431.912
2011-03-10,435.716,435.716,435.716,435.716,000,435.716
2011-03-09,444.255,444.255,444.255,444.255,000,444.255
2011-03-08,447.086,447.086,447.086,447.086,000,447.086
2011-03-07,446.333,446.333,446.333,446.333,000,446.333
2011-03-04,448.581,448.581,448.581,448.581,000,448.581
2011-03-03,445.914,445.914,445.914,445.914,000,445.914
2011-03-02,442.39,442.39,442.39,442.39,000,442.39
2011-03-01,444.233,444.233,444.233,444.233,000,444.233
2011-02-28,446.158,446.158,446.158,446.158,000,446.158
2011-02-25,443.718,443.718,443.718,443.718,000,443.718
2011-02-24,437.54,437.54,437.54,437.54,000,437.54
2011-02-23,434.792,434.792,434.792,434.792,000,434.792
2011-02-22,436.206,436.206,436.206,436.206,000,436.206
2011-02-21,437.235,437.235,437.235,437.235,000,437.235
2011-02-18,441.459,441.459,441.459,441.459,000,441.459
2011-02-17,441.844,441.844,441.844,441.844,000,441.844
2011-02-16,446.003,446.003,446.003,446.003,000,446.003
2011-02-15,444.871,444.871,444.871,444.871,000,444.871
2011-02-14,447.534,447.534,447.534,447.534,000,447.534
2011-02-11,442.901,442.901,442.901,442.901,000,442.901
2011-02-10,436.738,436.738,436.738,436.738,000,436.738
2011-02-09,438.868,438.868,438.868,438.868,000,438.868
2011-02-08,441.462,441.462,441.462,441.462,000,441.462
